NUM;FECHA_CORTE;PERIODO;EMPRESA;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO_DISTRITO;TECNOLOGÍA;SEGMENTO;RANGO_VELOC_BAJADA;VELOC_INFERIOR_KBPS;VELOC_SUPERIOR_EXCLUYENTE_KBPS;CANT_CONEXIONES
64197;20240617;202312;ENTEL PERÚ S.A.;ANCASH;CARHUAZ;CARHUAZ;20601;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;4
64198;20240617;202312;ENTEL PERÚ S.A.;ANCASH;CARHUAZ;PARIAHUANCA;20607;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;1
64199;20240617;202312;ENTEL PERÚ S.A.;ANCASH;CARHUAZ;TINCO;20610;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1
64200;20240617;202312;ENTEL PERÚ S.A.;ANCASH;CARHUAZ;YUNGAR;20611;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;2
64201;20240617;202312;ENTEL PERÚ S.A.;ANCASH;CARLOS FERMIN FITZCARRALD;SAN LUIS;20701;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;3
64202;20240617;202312;ENTEL PERÚ S.A.;ANCASH;CASMA;CASMA;20801;Fibra Óptica;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;1
64203;20240617;202312;ENTEL PERÚ S.A.;ANCASH;CASMA;CASMA;20801;Otras Tecnologías;Comercial;8 Mbps <= BW < 16 Mbps;8192;16384;1
64204;20240617;202312;ENTEL PERÚ S.A.;ANCASH;CASMA;CASMA;20801;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;14
64205;20240617;202312;ENTEL PERÚ S.A.;ANCASH;CASMA;COMANDANTE NOEL;20803;Otras Tecnologías;Comercial;2048 <=  BW < 4096 kbps;2048;4096;2
64206;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;HUANCHAY;20104;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;1
64207;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;HUARAZ;20101;Fibra Óptica;Comercial;2048 <=  BW < 4096 kbps;2048;4096;1
64208;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;HUARAZ;20101;Fibra Óptica;Comercial;4 Mbps <= BW < 8 Mbps;4096;8192;1
64209;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;HUARAZ;20101;Fibra Óptica;Comercial;8 Mbps <= BW < 16 Mbps;8192;16384;1
64210;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;HUARAZ;20101;Fibra Óptica;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;1
64211;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;HUARAZ;20101;Fibra Óptica;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;2
64212;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;HUARAZ;20101;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;4
64213;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;HUARAZ;20101;Otras Tecnologías;Comercial;4 Mbps <= BW < 8 Mbps;4096;8192;2
64214;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;HUARAZ;20101;Otras Tecnologías;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;1
64215;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;HUARAZ;20101;Otras Tecnologías;Comercial;30 Mbps <= BW < 50 Mbps;30720;51200;1
64216;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;HUARAZ;20101;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;29
64217;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;INDEPENDENCIA;20105;Fibra Óptica;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;1
64218;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;INDEPENDENCIA;20105;Fibra Óptica;Comercial;BW >= 200 Mbps;204800;N.A.;1
64219;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;INDEPENDENCIA;20105;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;2
64220;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;INDEPENDENCIA;20105;Otras Tecnologías;Comercial;1024 <= BW < 2048 kbps;1024;2048;2
64221;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;INDEPENDENCIA;20105;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;31
64222;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;INDEPENDENCIA;20105;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;5
64223;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;INDEPENDENCIA;20105;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;1
64224;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;JANGAS;20106;Fibra Óptica;Comercial;8 Mbps <= BW < 16 Mbps;8192;16384;1
64225;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;JANGAS;20106;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;1
64226;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;JANGAS;20106;Otras Tecnologías;Comercial;2048 <=  BW < 4096 kbps;2048;4096;3
64227;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;JANGAS;20106;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1
64228;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;LA LIBERTAD;20107;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;3
64229;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;OLLEROS;10116;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1
64230;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;PAMPAS GRANDE;20109;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1
64231;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARAZ;TARICA;20112;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;2
64232;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARI;CHAVIN DE HUANTAR;21004;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;2
64233;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARI;HUACHIS;21007;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;3
64234;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARI;HUACHIS;21007;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;1
64235;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARI;HUARI;21001;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1
64236;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARI;MASIN;21009;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1
64237;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARI;PONTO;21011;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;2
64238;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARI;RAHUAPAMPA;21012;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1
64239;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARI;RAPAYAN;21013;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;3
64240;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARI;SAN MARCOS;21014;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;3
64241;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARI;UCO;21016;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;2
64242;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARMEY;CULEBRAS;21103;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;1
64243;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARMEY;HUARMEY;21101;Fibra Óptica;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;1
64244;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARMEY;HUARMEY;21101;Otras Tecnologías;Comercial;2048 <=  BW < 4096 kbps;2048;4096;1
64245;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARMEY;HUARMEY;21101;Otras Tecnologías;Comercial;4 Mbps <= BW < 8 Mbps;4096;8192;1
64246;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARMEY;HUARMEY;21101;Otras Tecnologías;Comercial;30 Mbps <= BW < 50 Mbps;30720;51200;1
64247;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARMEY;HUARMEY;21101;Otras Tecnologías;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;1
64248;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARMEY;HUARMEY;21101;Otras Tecnologías;Comercial;BW >= 200 Mbps;204800;N.A.;1
64249;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUARMEY;HUARMEY;21101;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;11
64250;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUAYLAS;CARAZ;21201;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;1
64251;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUAYLAS;CARAZ;21201;Otras Tecnologías;Comercial;1024 <= BW < 2048 kbps;1024;2048;1
64252;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUAYLAS;CARAZ;21201;Otras Tecnologías;Comercial;4 Mbps <= BW < 8 Mbps;4096;8192;1
64253;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUAYLAS;CARAZ;21201;Otras Tecnologías;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;1
64254;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUAYLAS;CARAZ;21201;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;8
64255;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUAYLAS;HUALLANCA;20508;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;1
64256;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUAYLAS;HUATA;21203;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1
64257;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUAYLAS;HUAYLAS;21204;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1
64258;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUAYLAS;MATO;21205;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1
64259;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUAYLAS;PUEBLO LIBRE;21207;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;1
64260;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUAYLAS;PUEBLO LIBRE;21207;Otras Tecnologías;Comercial;8 Mbps <= BW < 16 Mbps;8192;16384;1
64261;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUAYLAS;PUEBLO LIBRE;21207;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
64262;20240617;202312;ENTEL PERÚ S.A.;ANCASH;HUAYLAS;SANTO TORIBIO;21209;Otras Tecnologías;Residencial;4 Mbps <= BW < 8 Mbps;4096;8192;1
64263;20240617;202312;ENTEL PERÚ S.A.;ANCASH;MARISCAL LUZURIAGA;CASCA;21302;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;1
64264;20240617;202312;ENTEL PERÚ S.A.;ANCASH;MARISCAL LUZURIAGA;CASCA;21302;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;1
64265;20240617;202312;ENTEL PERÚ S.A.;ANCASH;MARISCAL LUZURIAGA;LLUMPA;21306;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;1
64266;20240617;202312;ENTEL PERÚ S.A.;ANCASH;MARISCAL LUZURIAGA;PISCOBAMBA;21301;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;1
64267;20240617;202312;ENTEL PERÚ S.A.;ANCASH;MARISCAL LUZURIAGA;PISCOBAMBA;21301;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;1
64268;20240617;202312;ENTEL PERÚ S.A.;ANCASH;OCROS;SAN CRISTOBAL DE RAJAN;21408;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1
64269;20240617;202312;ENTEL PERÚ S.A.;ANCASH;PALLASCA;CABANA;21501;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;1
64270;20240617;202312;ENTEL PERÚ S.A.;ANCASH;PALLASCA;CONCHUCOS;21503;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;2
64271;20240617;202312;ENTEL PERÚ S.A.;ANCASH;PALLASCA;PAMPAS;21509;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;4
64272;20240617;202312;ENTEL PERÚ S.A.;ANCASH;POMABAMBA;HUAYLLAN;21602;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;3
64273;20240617;202312;ENTEL PERÚ S.A.;ANCASH;POMABAMBA;PAROBAMBA;21603;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;2
64274;20240617;202312;ENTEL PERÚ S.A.;ANCASH;POMABAMBA;POMABAMBA;21601;Fibra Óptica;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;1
64275;20240617;202312;ENTEL PERÚ S.A.;ANCASH;POMABAMBA;POMABAMBA;21601;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;7
64276;20240617;202312;ENTEL PERÚ S.A.;ANCASH;RECUAY;CATAC;21702;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;1
64277;20240617;202312;ENTEL PERÚ S.A.;ANCASH;RECUAY;PAMPAS CHICO;21707;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;2
64278;20240617;202312;ENTEL PERÚ S.A.;ANCASH;RECUAY;PARARIN;21708;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;1
64279;20240617;202312;ENTEL PERÚ S.A.;ANCASH;RECUAY;RECUAY;21701;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;2
64280;20240617;202312;ENTEL PERÚ S.A.;ANCASH;RECUAY;TICAPAMPA;21710;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1
64281;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;CHIMBOTE;21801;Fibra Óptica;Comercial;1024 <= BW < 2048 kbps;1024;2048;1
64282;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;CHIMBOTE;21801;Fibra Óptica;Comercial;8 Mbps <= BW < 16 Mbps;8192;16384;3
64283;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;CHIMBOTE;21801;Fibra Óptica;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;4
64284;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;CHIMBOTE;21801;Fibra Óptica;Comercial;30 Mbps <= BW < 50 Mbps;30720;51200;2
64285;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;CHIMBOTE;21801;Fibra Óptica;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;1
64286;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;CHIMBOTE;21801;Fibra Óptica;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;2
64287;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;CHIMBOTE;21801;Fibra Óptica;Comercial;BW >= 200 Mbps;204800;N.A.;3
64288;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;CHIMBOTE;21801;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;3
64289;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;CHIMBOTE;21801;Otras Tecnologías;Comercial;1024 <= BW < 2048 kbps;1024;2048;26
64290;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;CHIMBOTE;21801;Otras Tecnologías;Comercial;30 Mbps <= BW < 50 Mbps;30720;51200;1
64291;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;CHIMBOTE;21801;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;109
64292;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;COISHCO;21803;Fibra Óptica;Comercial;30 Mbps <= BW < 50 Mbps;30720;51200;2
64293;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;COISHCO;21803;Fibra Óptica;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;1
64294;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;COISHCO;21803;Otras Tecnologías;Comercial;2048 <=  BW < 4096 kbps;2048;4096;2
64295;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;COISHCO;21803;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;4
64296;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;MORO;21805;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;4
64297;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;NEPEÑA;21806;Otras Tecnologías;Comercial;2048 <=  BW < 4096 kbps;2048;4096;1
64298;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;NEPEÑA;21806;Otras Tecnologías;Comercial;8 Mbps <= BW < 16 Mbps;8192;16384;3
64299;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;NEPEÑA;21806;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;6
64300;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Fibra Óptica;Comercial;4 Mbps <= BW < 8 Mbps;4096;8192;1
64301;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Fibra Óptica;Comercial;16 Mbps <= BW < 30 Mbps;16384;30720;1
64302;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Fibra Óptica;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;4
64303;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Fibra Óptica;Comercial;100 Mbps <= BW < 200 Mbps;102400;204800;3
64304;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Fibra Óptica;Comercial;BW >= 200 Mbps;204800;N.A.;1
64305;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Otras Tecnologías;Comercial;1024 <= BW < 2048 kbps;1024;2048;10
64306;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Otras Tecnologías;Comercial;50 Mbps <= BW < 100 Mbps;51200;102400;1
64307;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;49
64308;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;NUEVO CHIMBOTE;21809;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1
64309;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;SAMANCO;21807;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;1
64310;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SANTA;SANTA;21808;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;5
64311;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SIHUAS;HUAYLLABAMBA;21906;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;3
64312;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SIHUAS;SAN JUAN;21909;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;2
64313;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SIHUAS;SIHUAS;21901;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;1
64314;20240617;202312;ENTEL PERÚ S.A.;ANCASH;SIHUAS;SIHUAS;21901;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;1
64315;20240617;202312;ENTEL PERÚ S.A.;ANCASH;YUNGAY;MANCOS;22003;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;2
64316;20240617;202312;ENTEL PERÚ S.A.;ANCASH;YUNGAY;MATACOTO;22004;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;1
64317;20240617;202312;ENTEL PERÚ S.A.;ANCASH;YUNGAY;SHUPLUY;22007;Otras Tecnologías;Comercial;4 Mbps <= BW < 8 Mbps;4096;8192;2
64318;20240617;202312;ENTEL PERÚ S.A.;ANCASH;YUNGAY;YANAMA;22008;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;1
64319;20240617;202312;ENTEL PERÚ S.A.;ANCASH;YUNGAY;YUNGAY;22001;Otras Tecnologías;Comercial;4 Mbps <= BW < 8 Mbps;4096;8192;1
64320;20240617;202312;ENTEL PERÚ S.A.;ANCASH;YUNGAY;YUNGAY;22001;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;8
64321;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ABANCAY;ABANCAY;30101;Fibra Óptica;Comercial;4 Mbps <= BW < 8 Mbps;4096;8192;1
64322;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ABANCAY;ABANCAY;30101;Fibra Óptica;Comercial;8 Mbps <= BW < 16 Mbps;8192;16384;2
64323;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ABANCAY;ABANCAY;30101;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;2
64324;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ABANCAY;ABANCAY;30101;Otras Tecnologías;Comercial;2048 <=  BW < 4096 kbps;2048;4096;2
64325;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ABANCAY;ABANCAY;30101;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;17
64326;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ABANCAY;CHACOCHE;30102;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;1
64327;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ABANCAY;CHACOCHE;30102;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1
64328;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ABANCAY;CURAHUASI;30104;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;2
64329;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ABANCAY;LAMBRAMA;30106;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;2
64330;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ABANCAY;SAN PEDRO DE CACHORA;30108;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;1
64331;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ABANCAY;SAN PEDRO DE CACHORA;30108;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;2
64332;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ABANCAY;TAMBURCO;30109;Fibra Óptica;Residencial;100 Mbps <= BW < 200 Mbps;102400;204800;1
64333;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ABANCAY;TAMBURCO;30109;Otras Tecnologías;Comercial;4 Mbps <= BW < 8 Mbps;4096;8192;1
64334;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ABANCAY;TAMBURCO;30109;Otras Tecnologías;Residencial;2048 <=  BW < 4096 kbps;2048;4096;4
64335;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ABANCAY;TAMBURCO;30109;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;3
64336;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;30201;Fibra Óptica;Comercial;4 Mbps <= BW < 8 Mbps;4096;8192;1
64337;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;30201;Fibra Óptica;Residencial;50 Mbps <= BW < 100 Mbps;51200;102400;2
64338;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;30201;Otras Tecnologías;Comercial;4 Mbps <= BW < 8 Mbps;4096;8192;3
64339;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;30201;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;7
64340;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ANDAHUAYLAS;ANDARAPA;30202;Otras Tecnologías;Residencial;16 Mbps <= BW < 30 Mbps;16384;30720;1
64341;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ANDAHUAYLAS;CHIARA;30203;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;1
64342;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ANDAHUAYLAS;HUANCARAY;30205;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1
64343;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ANDAHUAYLAS;KISHUARA;30207;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;1
64344;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ANDAHUAYLAS;PACUCHA;30209;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;4
64345;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ANDAHUAYLAS;PAMPACHIRI;30210;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;2
64346;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;10518;Otras Tecnologías;Residencial;1024 <= BW < 2048 kbps;1024;2048;1
64347;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ANDAHUAYLAS;SANTA MARIA DE CHICMO;30215;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;1
64348;20240617;202312;ENTEL PERÚ S.A.;APURIMAC;ANDAHUAYLAS;TALAVERA;30216;Otras Tecnologías;Residencial;8 Mbps <= BW < 16 Mbps;8192;16384;6
